;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;ИНТЕНТ;
2697;20149;255564;42003678;255438;25106701;27.10.2015 20:31;[id163926557|Айсылу], что значит прогнули под себя США ? Где наши хвалёные спецслужбы которые должны находить этих прогнутых ? Почему не были арестованы руководители страны когда они изменили Родине ? Потому что этим миллионам силовиков наплевать на страну.<br>Санкции вредят ЕС ? Кто вам это сказал ? Я общался с жительницей Нарвы (Эстония), она сказала что когда мы ввели антисанкции - у них упали цены на крупы и другие с/х товары. Жители ЕС не почувствовали отрицательных последствий. А покупаем мы эти товары теперь через посредника - Белорусь. Вот они ухахатываются. <br>Западные СМИ насаждали всякую дрянь ? Да я лично видел в обычных продуктовых магазинах порнокарты которые могли смотреть дети. Это что - американец их туда положил ? <br>Может виновные живут в нашей стране ?<br>Ресурсов у США мало ? А вы знаете что по добычи нефти они вышли на 1 место ? <br>Единственное что они у нас покупают это титан. ВСЁ.;0;;;Т4,Ж4;4
2698;20150;255565;270615609;255438;25106701;27.10.2015 20:31;Кто ей сказал, что мы хотим, чтобы нас боялись!!!!?????;1;;;Б2;3
2699;20151;255566;197602546;255438;25106701;27.10.2015 20:32;А чего спорим? Великие мы,не великие....Все очень просто.У нас неприлично,непозволительно много земли и ресурсов.И любое другое  цивильное  государство поставит вопрос: а зачем им такая роскошь? Ну между строками подразумевают более: а зачем быдлу такая роскошь? И старательно,десятилетиями,любыми правдами и неправдами доказывают нам что мы -быдло.И роскошей не достойны.И надо все это у нас забрать и рационально использовать.Все.Не кипишуйте.Примите ,как данность.И тренируйтесь.Физически,нраственно,умственно и т.д;5;;;Ж4,У4;4
2700;20152;255567;163926557;255438;25106701;27.10.2015 20:33;[id42003678|Алексей], только про системы ПРО Вам все же нечего ответить...;0;;;Ж3;4
2701;20153;255568;324907463;255438;25106701;27.10.2015 20:34;[id252652514|Алан], он мало где был . Видел запад по ящику или по обещаниям , вот вещает ересь ! Он отрабатывает свой гонорар вот и пищит тут ??;2;;;Н3;4
2702;20154;255570;163926557;255438;25106701;27.10.2015 20:35;[id324907463|Иса], вот-вот. А еще сибиряк называется...;0;;;Н3;4
2703;20155;255571;42003678;255438;25106701;27.10.2015 20:36;[id163926557|Айсылу], а вы бы хотели чтобы самая великая страна не поставила на своих границах ПРО ? <br>Это у нас Сибирь и восток не защищён, а американцы любят своих детишек, вот и ставят забор. <br>Вы бы не так поступили ?;0;;;П3;4
2704;20156;255572;324907463;255438;25106701;27.10.2015 20:37;[id42003678|Алексей], чего ?! США нечего не надо ?! Вы читали книгу Бжезинского ?! Великая шахматная доска . США есть дело до всего и вся ! Они говорят как фашисты о своей исключительности и это куда опасней чем Китай !;4;;;У4;4
2705;20157;255573;42003678;255438;25106701;27.10.2015 20:37;[id324907463|Иса], мне Кажется Китай опаснее.;0;;;И3;4
2706;20158;255574;163926557;255438;25106701;27.10.2015 20:40;[id42003678|Алексей], США поставили ПРО не возле своих, а возле НАШИХ границ! Забор ставят рядом со своей землей. А не за тридевять земель. Или не только историю, но и географию не знаете?;5;;;Т3;4
2707;20159;255575;42003678;255438;25106701;27.10.2015 20:40;Я проссто знаю, что если вдруг там - в Сирии, или ещё где случайно произойдёт инцендент, глупый, абсурдный и начнётся 3 мировая война, то мы - россияне точно её не выиграем. <br>А что будет с США не известно.<br>Я с вами плыву в одной лодке, вы можете меня оплёвывать, считать что я сумасшедший, но разве вы сами не видите что мы ОДНИ против всего мира. <br>И этот мир все эти годы развивался, а мы нет.;0;;;М1;4
2708;20160;255576;42003678;255438;25106701;27.10.2015 20:41;[id163926557|Айсылу], у США 3 оборонительных рубежа.<br>Я бы на их месте поставил теперь ещё 33. <br>Они защищают свой народ. Правильно делают, надо брать с них пример.;0;;;Х4,Д4;4
2709;20161;255577;324907463;255438;25106701;27.10.2015 20:41;[id163926557|Айсылу], да хохол он , а не Сибиряк ! Поверьте мне Айсыл хуже кошмара чем Европа я не видел в жизни ! А от города Франкфурт на Майне и Берлина я вообще в ужасе ! Друг вернулся со Штатов ездил к Родственникам , сказал -   Никогда не поеду вновь  !;4;;;Х3,И4;4
2710;20162;255578;324907463;255438;25106701;27.10.2015 20:42;[id42003678|Алексей], вы изучали Конфуцианство и Буддизм ?;0;;;А3;4
2711;20163;255579;163926557;255438;25106701;27.10.2015 20:43;Вы просто забыли 90-е. По сравнению с тем, что было и стало хороший шаг вперед. По вашему лучше было ждать, когда ИГИЛ победит и к нам ломануться снова террористы? Спасибочки. Мне уже чеченской резни хватило...;0;;;Ф3,Б3;4
2712;20164;255580;42003678;255438;25106701;27.10.2015 20:43;Ладно, не буду вас больше раздражать, спасибо за внимание и за беседу.<br>Нет не изучал я конфусианство и прочую ерунду.;0;;;Г3;4
2713;20165;255581;163926557;255438;25106701;27.10.2015 20:44;[id42003678|Алексей], да. Мы заметили, что русский язык Вы также не учили... С ошибками пишете.;1;;;Н3;4
2714;20166;255582;159470201;255438;25106701;27.10.2015 20:44;[id42003678|Алексей], беспроцентный лендлиз?! Кинь ссылочку откуда инфа;0;;;А3;4
2715;20167;255583;324907463;255438;25106701;27.10.2015 20:45;[id42003678|Алексей], этого не будет так как 3 мировая - это не просто война а взаимоуничтожение при любом раскладе , кто бы не пустил первым . Это физика и химия , советую почитать . Земля кстати сфера ??;2;;;У4,М4;4
2716;20168;255584;163926557;255438;25106701;27.10.2015 20:46;[id324907463|Иса], он даже таких слов не знает :);2;;;Ш3;4
2717;20169;255585;159470201;255438;25106701;27.10.2015 20:47;[id42003678|Алексей], как я понял границы США в европе, так?;1;;;Ш3;4
2718;20170;255586;159470201;255438;25106701;27.10.2015 20:50;Блин, что я сразу на страничку его не глянул, пишу ему как дурак, этож троль;0;;;Н3;4
2719;20171;255587;252652514;255438;25106701;27.10.2015 20:52;[id42003678|Алексей], вы действительно не поняли ?<br>Ради бога любите своих пиндосов сколько угодно, только нам здесь чушь про этих варваров не рассказывайте.;3;;;Н3;4
2720;20172;255589;327107534;255438;25106701;27.10.2015 20:59;Вот почему МЫ должны   любить  Вашингтон? США сколько гадости за последние лет 80 сделали?  От них всё время нужно ждать гадость!;3;;;Ж3;4
2721;20173;255594;176107782;255438;25106701;27.10.2015 21:09;Дайте мне автора!!! Посмотрю что у него в голове. Будто ногами били по ней.;1;;;Л2;4
2722;20174;255597;34528940;255438;25106701;27.10.2015 21:14;И она туда же;0;;;Л2;4
2723;20175;255598;176107782;255438;25106701;27.10.2015 21:16;[id252652514|Алан], ну и получится  страдалица . Это ей на руку только.;0;;;У2;4
2724;20176;255599;176107782;255438;25106701;27.10.2015 21:16;Сибиряки!!! Я не понял, вас труссами назвали что-ли?;0;;;Ц3;4
2725;20177;255604;324907463;255438;25106701;27.10.2015 21:30;[id163926557|Айсылу], а жаль . Стоило бы . Лучше чем ахенею писать в интернете .;0;;;Ж4;4
2726;20178;255612;300797490;255438;25106701;27.10.2015 22:08;Эта дура думала, что поддерживают ее?;1;;;Л2,Б2;4
2727;20179;255614;92555201;255438;25106701;27.10.2015 22:15;Такое впечатление, что давая интервью, Алексиевич заведомо отвечала, чувствую свое, якобы, превосходство. Т.е. вот она - права, а те, кто поддерживает Путина, грубо говоря, неучи. И это говорит лауреат Нобелевской премии! И Обама получил  Премию мира , только вот мира не видно совсем, а развязываются все новые войны и конфликты. Поэтому, как я считаю, если ты заслужила такое высокое почтение перед мировой общественностью, то соответствуй. Не лезь в политику, занимайся тем, чем занимаешься. В данном случае - литературой. И тогда будет и почет, и уважение всеми, а не тем, кем бы хотелось.;3;;;Т2;3
2728;20180;255617;32753515;255438;25106701;27.10.2015 22:23;[id42003678|Алексей], Что же ты так за Америку жопу трясешь?;0;;;С3,Б3;4
2729;20181;255620;163940275;255438;25106701;27.10.2015 22:31;Путин молодец, лучший из всех руководителей!;1;;;Х4,О1;4
2730;20182;255623;252652514;255438;25106701;27.10.2015 22:36;[id92555201|Виктор], так она за свою русофобскую антироссийскую риторику и получила Нобелевку. Её книги скорее публицистика , причем низкопробная , были написанны ещё 30 лет назад.<br>А вот её расисткие , русофобские вирши весьма сейчас востребованны,особенно в попытках оторвать Беларусь от России со стороны Запада.<br>В общем позорное зрелище, когда Нобелевку дают фактически аппологету ненависти и неполноценности  якобы русских и всех россиян.;4;;;Щ4;3
2731;20183;255624;272083778;255438;25106701;27.10.2015 22:37;[id42003678|Алексей], вот это и хреново ,что  ты США лучше знаешь чем  свою  страну, хотя ты ей уже и нахрен не нужен!;0;;;Щ3;4
2732;20184;255625;92555201;255438;25106701;27.10.2015 22:43;Вы знаете, к сожалению, не читал ее произведений, поэтому четко говорить, о чем она писала, не буду. <br>Соглашусь, что ее антироссийская риторика действительно, меня как читателя, отталкивает от прочтения ее книг, при этом я хоть одну книгу, все-же прочитаю. А что касается ее деятельности, направленной на  отрыв Беларуссии от России , я считаю, что здесь присутствует политический флер со стороны Лукашенко, т.е. он играет с Западом, чтобы возможно, получить какие-либо привилегии, поэтому слово  оторвать  не совсем уместно. Лучше сказать, что она занимается определенным нагнетанием ситуации внутри страны.;0;;;И4,У4;4
2733;20185;255626;252652514;255438;25106701;27.10.2015 22:51;[id92555201|Виктор], да не она пытается оторвать,а коллективный Запад.<br>Использую в том числе и мадам Алексиевич.<br>А то что бацька  горазд на разные финты и игры , дык это уже все знают.;0;;;Б3;4
2734;20186;255628;251851751;255438;25106701;27.10.2015 23:28;Да!!!... ИМПЕРИЯ!!!... от Курилл и до Карпат!!!... бойтесь, ЧЕРВИ русофобные!!!...;4;;;С3,С4;4
2735;20187;255630;92555201;255438;25106701;27.10.2015 23:44;Все возможно.<br>Отрицать этого не стоит.;1;;;В4;4
2736;20188;255631;4406836;255438;25106701;28.10.2015 1:04;Почему она не расскажет о своих книгах? При чем здесь Путин? И почему умереть за идеи Майдана - хорошо, автор говорит об этом с восхищением, а за Россию - плохо, странно что журналист не обратил внимание на это. Тенденциозно, а потому отталкивает. Хотя идея красного человека интересна, но гомо советикуса заменил гомо потребителус - как стало ясно это примерно шило на мыло. Просто мысли. В целом неприятное навязываение параноидальных теорий, на литературу не осталось места.;7;;;Б2;4
2737;20189;255641;190223919;255438;25106701;28.10.2015 3:41;http://vk.com/photo-25106701_384701367;0;;;;
2738;20190;255657;193444768;255438;25106701;28.10.2015 8:51;Вот таких русских, белорусов и украинцев Запад любит. Тех кто обсерает и обгаживает все родное, тех кто пресмыкается и прогибается. Вот таким Запад выдает свои гранты и премии;3;;;Щ4;4
2739;20191;255725;272083778;255438;25106701;28.10.2015 13:39;Вот почему ей премию Нобеля дали?  А вот за эти слова: Народ , к сожалению, действительно поддерживает Путина ! Короче, кто фигово про Россию будет пи@@еть, есть шанс на Нобеля, во дела!;1;;;Щ2;4
2740;20192;255823;134713123;255438;25106701;28.10.2015 15:30;Ну, конечно, у нас в Сибири нет больших городов, у нас только редкие деревни и стойбища, где даже днём по узким улочкам бродят дикие звери. Чего нам войны бояться? Мы здесь ко всему привычные...??;2;;;Щ2,Ш2;3
2741;20193;255866;6614285;255438;25106701;28.10.2015 17:08;Нахрена нам ещё одна Ахеджакова??? http://vk.com/photo-25106701_384749792;0;;;Н2;4
2742;20194;255869;29751926;255438;25106701;28.10.2015 17:20;После того, как Обама получил нобелевку, эта премия потеряла всю свою не предвзятость и авторитетность.;3;;;Т4;4
2743;20195;255888;272083778;255438;25106701;28.10.2015 18:00;[id29751926|Тимур], вы правы! Иногда даже её дают тем кто так или иначе гадит на нас!  Это теперь на западе считается очень   демократично , так сказать , высший класс! Шик по гейропейски!;0;;;Н4;4
2744;20196;256020;226388722;255438;25106701;28.10.2015 22:29;....советские, гитлеровские фашисты....это круто....ну о чем еще можно говорить....;0;;;Ц4;4
2745;20197;257131;316530684;255438;25106701;31.10.2015 17:29;поганка она;3;;;Л2;4
