;Unnamed: 0;Id of comment.;Id of author of comment.;Id of post;Author of post;date;text;likes;Unnamed: 7;;ИНТЕНТ;
6738;69741;192202;302217075;191969;25106701;02.05.2015 0:45;[id51430676|Геннадий], школота .погугли когда была Югославия .и операция  Буря в пустыне   что в Ираке .Обама тогда еще в колледже учился .Еще один балбес малолетний;0;;;Н3;4
6739;69742;192261;279930254;191969;25106701;02.05.2015 12:43;Хочу напомнить, что это сумасшедший Путин ввёл запрет на ввоз продуктов;0;;;Т4;4
6740;69743;192288;51430676;191969;25106701;02.05.2015 13:43;[id302217075|Слава], вот и вылезла твоя сущность быдла. Какая разница кто президент. Кровь 100000 мирных жителей на руках США и это главный показать того, кто именно фашист в наше время;0;;;Л3,Т4;4
6741;69744;192290;51430676;191969;25106701;02.05.2015 13:47;[id279930254|????], хочу напомнить, что это был ответ на санкции Запада, которые были введены по лживому поводу;0;;;Ф3,Л4;4
6742;69745;192296;279930254;191969;25106701;02.05.2015 14:11;Повод - аннексия Крыма и поддержка сепаратистов на востоке Украины, это ложь разве ? И ответные санкции бьют в первую очередь по россиянам, но правительству как всегда плевать;0;;;Т4;4
6743;69746;192297;51430676;191969;25106701;02.05.2015 14:18;[id279930254|????], Никакой аннексии Крыма не было, крымчане САМИ выразили желание присоединиться к России и через год это подтвердили опросы, проведенные международными организациями. Ликбез: санкции были введены именно из-за наличия наших войск на Украине , а не помощи ополченцам. А наличие нашей армии не смогло доказать даже ЦРУ и разведка Евросоюза. То есть санкции основаны на лживых утверждениях;0;;;Ф3,Т4;4
6744;69747;192300;51430676;191969;25106701;02.05.2015 14:21;[id279930254|????], и разведка ЕС обвинила США во лжи:<br>Глава военной разведки Франции <br>Кристоф Гомар<br>выступая перед Национальной ассамблеей страны, заявил, что спецслужбы США снабжали НАТО и своих союзников ложными данными о наличии российских войск на Украине. А в действительности…<br><br>- Мы действительно установили, что русские не размещали ни командных пунктов, ни органов тыла, в том числе полевых госпиталей, которые позволили бы совершить военное вторжение, при этом подразделения второго эшелона ни разу не двигались с места, - заявил шеф разведывательной службы Франции;0;;;Щ4;4
6745;69748;192301;279930254;191969;25106701;02.05.2015 14:29;Я уже сказал, если крымчане так сильно хотели в Россию, это делается через ООН специальными процедурами, а произошедшее - агрессия чистая, это оккупация чужой территории силой оружия, аншлюз, не иначе. А наличие россиян на востоке Украины уже давно известно абсолютно каждому, элементарно пленные и сами заявляющие там об этом россияне.;0;;;Т4;4
6746;69749;192302;279930254;191969;25106701;02.05.2015 14:33;Да даже вот - http://vz.ru/news/2015/3/2/732118.html;0;;;;
6747;69750;192303;118728225;191969;25106701;02.05.2015 14:34;[id279930254|????], а с каких пор Крым чужая территория для России ?;0;;;А3;4
6748;69751;192305;279930254;191969;25106701;02.05.2015 14:35;С таких пор, что он принадлежит Украине;0;;;И4;4
6749;69752;192306;118728225;191969;25106701;02.05.2015 14:37;[id279930254|????], Крым принадлежит прежде всего тем людям которые там родились, выросли и проживают, а не Украине.;1;;;И4;4
6750;69753;192309;8022988;191969;25106701;02.05.2015 14:40;[id279930254|????], уже нет, процедура референдума было проведена местным правительством так как Крым - это АР, а то что ООН не признала результаты, так в этом нарушении виновата сама оон, так как право на самопределение является базовым.;0;;;Ф4,Т4;4
6751;69754;192310;51430676;191969;25106701;02.05.2015 14:41;[id279930254|????], что же они эти  доказательства  не показывают? Даже французская разведка обвиняет их во лжи или опять фотку из соцсети покажут ))))));0;;;Н4;4
6752;69755;192311;118728225;191969;25106701;02.05.2015 14:42;[id279930254|????], и почему люди с Киева должны указывать как жить людям в том же Севастополе, или в той же Керчи ? Территория принадлежит любому государству, ровно до тех пор, пока непосредственно сам народ там проживающий с этим согласен. Никто не в праве приходить и указывать людям что им делать и как жить. Если уж они решили воссоединиться с соседним государством, где их национальность, культура и язык являются основными, а не где они национальное меньшинство, это их право.;0;;;Ж4;4
6753;69756;192312;279930254;191969;25106701;02.05.2015 14:42;Справедливо, но по нормам международного права так не делают. Если вдруг вот, не знаю, Южная Корея введет войска на Сахалин и проведет референдум (а там много корейцев и много недовольных жизнью), разве эта территория станет считаться территорией Кореи? Нет, только тщательные процедуры под наблюдением ООН и независимых сторон могут его сделать территорией Кореи.;0;;;И4;4
6754;69757;192313;51430676;191969;25106701;02.05.2015 14:43;[id279930254|????], так действовали в соответствии с международными нормами, благодаря Косово, которое также получило независимость в нарушении мандата ООН;0;;;И4;4
6755;69758;192314;279930254;191969;25106701;02.05.2015 14:43;А кто это право проверял ? Там разве референдум провидила ООН? Там не было наблюдателей, да и если это воля народа, то зачем солдаты ?;0;;;Н4;4
6756;69759;192315;279930254;191969;25106701;02.05.2015 14:44;Один человек обвиняет, второй заявляет о доказательствах. Вы сами можете найти что угодно. Некоторые даже проводили опросы местных жителей и привозили паспорта РФ;0;;;Щ4;4
6757;69760;192316;51430676;191969;25106701;02.05.2015 14:45;[id279930254|????], пленные под угрозой пыток расскажут что угодно, а вот доказательств наличия армии РФ нет и даже разведка Франции обвинила США во лжи по этому поводу. Так что санкции основаны на лживых обвинениях;0;;;Ф4,Т4;4
6758;69761;192317;118728225;191969;25106701;02.05.2015 14:46;[id279930254|????], в международном праве прописано право народа на самоопределение. Про Южный Сахалин, где ты там увидел корейцев ? Да может они есть, 1-2 %, 5 % максимум, но не 70 % русских как в Крыму.;0;;;И4;4
6759;69762;192319;279930254;191969;25106701;02.05.2015 14:46; Консультативное заключение было оглашено 22 июля 2010 года на открытом заседании в Большом зале правосудия во Дворце Мира в Гааге. Это заключение не имеет обязательной силы. Суд единогласно решил, что он обладает юрисдикцией по делу, девятью голосами против пяти (судьи Томка, Корома, Кит, Скотников, Беннуна) решил выдать консультативное заключение, и десятью голосами против четырех (судьи Томка, Корома, Скотников, Беннуна) решил, что декларация независимости Косова не нарушает международного права. ;0;;;Ж4;4
6760;69763;192321;51430676;191969;25106701;02.05.2015 14:47;[id279930254|????], опросы? ))))) так почему даже разведка Франции заявила о том , что США лгут о наличии армии России на территории Украины;0;;;Ф4;4
6761;69764;192322;279930254;191969;25106701;02.05.2015 14:47;Мы никогда не узнаем, их ли это право, говорит об этом только российская сторона, заинтересованная.;0;;;И3;4
6762;69765;192323;118728225;191969;25106701;02.05.2015 14:47;[id279930254|????], а чем отличается тоже Косово от Абхазии, Приднестровья, Южной Осетии;0;;;А3;4
6763;69766;192325;118728225;191969;25106701;02.05.2015 14:48;[id279930254|????], налицо политика двойных стандартов, американцы верещат о международном праве только тогда когда им выгодно, в других же случаях о нем благополучно забывают.;0;;;Т4;4
6764;69767;192326;279930254;191969;25106701;02.05.2015 14:49;Не разведка Франции, а один человек, кстати.;0;;;Ч3;4
6765;69768;192328;279930254;191969;25106701;02.05.2015 14:49;Более чем достаточно кому? Это либо делается по всем требованиям международного сообщества, либо не имеет никакой силы.;0;;;Б3;4
6766;69769;192329;8022988;191969;25106701;02.05.2015 14:50;[id279930254|????], были аккредитованные оон международные наблюдатели, этого должно быть более чем достаточно.;0;;;Б3;4
6767;69770;192330;279930254;191969;25106701;02.05.2015 14:50;Более чем достаточно кому? Это либо делается по всем требованиям международного сообщества, либо не имеет никакой силы.;0;;;Б3;4
6768;69771;192333;118728225;191969;25106701;02.05.2015 14:52;[id279930254|????], кто мешал Украине принять русский язык и культуру, как вторую государственную ? а теперь они ноют, типо пошла агрессия на них. Я же ничего удивительного тут не вижу, государство постепенно обретает этнически украинские границы, то есть те территории где большинство украинцев остаются, а русскоязычные земли, с непризнанной с точки зрения государства культурой бунтуют, вот и все.;0;;;И4;4
6769;69772;192334;118728225;191969;25106701;02.05.2015 14:54;[id279930254|????], присоединение Крыма, даже по воли народа, через международные процедуры как ты говоришь невыгодно прежде всего  хозяину мира  США, поэтому это утопия, никогда и ни за что они бы такого не допустили, поэтому говорить об этом даже глупо.;0;;;И4;4
6770;69773;192335;51430676;191969;25106701;02.05.2015 14:55;[id279930254|????], перечитай свою копипасту. Это заключение не имеет обязательной силы. Ты сам себя идиотом выставил. <br><br>Резолюция Совета Безопасности ООН 1244 была принята на 4011-м заседании Совет Безопасности ООН, подчёркивая суверенитет и территориальную целостность Союзной Республики Югославии и, вместе с тем, предоставление существенной автономии и реального самоуправления для Косова<br><br>Независимость Косово нарушило резолюцию 1244 ООН, где говорится только об автономии;0;;;Ж4;4
6771;69774;192336;8022988;191969;25106701;02.05.2015 14:55;[id279930254|????], международное сообщество не может  требовать , они уже один раз потребовали с Косово, так там в результате даже референдума не было - просто парламент принял решение...;0;;;Ж4;4
6772;69775;192337;51430676;191969;25106701;02.05.2015 14:57;[id279930254|????], этот один человек глава разведки Франции вообще-то;0;;;И4;4
6773;69776;192338;118728225;191969;25106701;02.05.2015 14:57;[id279930254|????], зачем солдаты ? а затем чтобы украинская армия не пришла  наводить порядок , как это произошло на Донбассе, лучшая иллюстрация того, что было бы, если бы не было наших войск.;0;;;У4;4
6774;69777;192706;44929181;191969;25106701;04.05.2015 10:06;[id51430676|Геннадий], кстати УК РФ запрещает наемничество, но могу поспорить, что ни один из этих наемников(а они получают бабки, хоть это и не основная причина по которой они приехали) не будет осужден. http://vk.com/video-36775802_171633809;0;;;У4;4
6775;69778;192708;51430676;191969;25106701;04.05.2015 10:12;[id44929181|Дамир], так это же добровольцы, а не наемники. Люди по зову сердца приехали мстить фашистам за Одесскую Хатынь;0;;;И4;4
6776;69779;192711;44929181;191969;25106701;04.05.2015 10:18;[id51430676|Геннадий], денежное вонаграждение, пусть и из негосударственных фондов, они получают, а по поводу фашизма... Ты знаешь, признаки фашизма есть и у нас и у Украинцев, но я хочу тебе сказать, что наше телевиденье нам врет ибо в Германии небыло фашизма. Там был режим который хуже, но так как социализм был для совка святым, то народу начали врать про  фашистскую Германию  лгут и до сих пор. Но фашизма там не было. Как его сейчас нет ни на\в Украине ни в России, но признаки обе страны имеют.;0;;;Ж4;4
6777;69780;192713;51430676;191969;25106701;04.05.2015 10:25;[id44929181|Дамир], зарплату им не платят, следовательно они добровольцы. На Украине фашизма намного больше, чем в России . В России не проводят факельные шествия в столице и не сжигают людей заживо http://vk.com/photo-25106701_364062039;1;;;П4;4
6778;69781;192727;44929181;191969;25106701;04.05.2015 11:11;[id51430676|Геннадий], http://echo.msk.ru/blog/statya/1462172-echo/ это по поводу добровольцев, там же и про зарплаты и их прикрытие в виде путевок добровольцев почитать можешь. По поводу Одессы, да кошмар, однако хронология событий там была такова, что пророссийские активисты напали на колонну майдановцев, втч с применением оружия, но получили отпор, не спорю, отпор был через чур жесткий, однако, среди майдановцев были и те, кто стреляли по выпрыгивающим людям и те, кто наоборот помогали им вылезти(кстати эти видео почему-то по первому не показывали) но преступление есть преступление, да, жестко, но это госпереворот. Фашизм... Я тебя прошу почитай что такое фашизм... То что на Украине, это воинственный национализм. Ну у нас скины и футбольные фанаты тоже не редко гостей из средней азии убивают, да и отношение к украинцам уже лет 20 было на уровне  салоеды, хохлы, горилка, мова угарная  но при этом  хто не скаче той москаль  и  путин hello ла-ла-ла  сразу вызывает у Россиян гнев. Дж. Оруэлл в помощь.;0;;;Ж4;4
6779;69782;192921;51430676;191969;25106701;04.05.2015 16:24;[id44929181|Дамир], ну и? Прочитал я статью. НИ ОДНОГО факта в статье нет, по поводу выдаче зарплат добровольцам. Следовательно они воюют не за деньги, а добровольно. Так что никакие они не наемники. По Одессе уже было показано хорошее видео, где было четко показано, часть украинских ультрас были с красными повязками, как раз они и стреляли по своим- ультрас с красными повязками провокаторы. Так что все это зверство и организовала именно власть Украины. Это подтвердил даже Порошенко.<br>Порошенко признался, что это  мы  остановили сепаратистов и сожгли их в Одесской Хатыне<br>http://youtu.be/AbT52rxdpPs;0;;;Т4;4
